2024-06-11 12:04:52,963 - PID: 36519 - Total Memory usage: RSS=111357952.00 MB, VMS=4330364928.00 MB, Percent=2.70%
2024-06-11 12:04:52,967 - PID: 36519 - Total Memory usage: RSS=111517696.00 MB, VMS=4330364928.00 MB, Percent=2.70%
2024-06-11 12:04:52,971 - PID: 36519 - Total Memory usage: RSS=111796224.00 MB, VMS=4330364928.00 MB, Percent=2.71%
2024-06-11 12:04:52,980 - PID: 36519 - Total Memory usage: RSS=113721344.00 MB, VMS=4330364928.00 MB, Percent=2.76%
2024-06-11 12:04:52,990 - PID: 36519 - Total Memory usage: RSS=116060160.00 MB, VMS=4330364928.00 MB, Percent=2.81%
2024-06-11 12:04:52,996 - PID: 36519 - Total Memory usage: RSS=116568064.00 MB, VMS=4330364928.00 MB, Percent=2.83%
2024-06-11 12:04:53,002 - PID: 36519 - Total Memory usage: RSS=116662272.00 MB, VMS=4330364928.00 MB, Percent=2.83%
2024-06-11 12:04:53,007 - PID: 36519 - Total Memory usage: RSS=116756480.00 MB, VMS=4330364928.00 MB, Percent=2.83%
2024-06-11 12:04:53,011 - PID: 36519 - Total Memory usage: RSS=116928512.00 MB, VMS=4330364928.00 MB, Percent=2.84%
2024-06-11 12:04:53,016 - PID: 36519 - Total Memory usage: RSS=117014528.00 MB, VMS=4330364928.00 MB, Percent=2.84%
2024-06-11 12:04:53,024 - PID: 36519 - Total Memory usage: RSS=117161984.00 MB, VMS=4330364928.00 MB, Percent=2.84%
2024-06-11 12:04:53,031 - PID: 36519 - Total Memory usage: RSS=117399552.00 MB, VMS=4330364928.00 MB, Percent=2.85%
2024-06-11 12:04:53,037 - PID: 36519 - Total Memory usage: RSS=117530624.00 MB, VMS=4330364928.00 MB, Percent=2.85%
2024-06-11 12:04:53,042 - PID: 36519 - Total Memory usage: RSS=117530624.00 MB, VMS=4330364928.00 MB, Percent=2.85%
2024-06-11 12:04:53,047 - PID: 36519 - Total Memory usage: RSS=117641216.00 MB, VMS=4330364928.00 MB, Percent=2.85%
2024-06-11 12:04:53,052 - PID: 36519 - Total Memory usage: RSS=117911552.00 MB, VMS=4330364928.00 MB, Percent=2.86%
2024-06-11 12:04:53,057 - PID: 36519 - Total Memory usage: RSS=118083584.00 MB, VMS=4330364928.00 MB, Percent=2.86%
2024-06-11 12:04:53,063 - PID: 36519 - Total Memory usage: RSS=118546432.00 MB, VMS=4330364928.00 MB, Percent=2.87%
2024-06-11 12:04:53,067 - PID: 36519 - Total Memory usage: RSS=118644736.00 MB, VMS=4330364928.00 MB, Percent=2.88%
2024-06-11 12:04:53,072 - PID: 36519 - Total Memory usage: RSS=118738944.00 MB, VMS=4330364928.00 MB, Percent=2.88%
2024-06-11 12:04:53,077 - PID: 36519 - Total Memory usage: RSS=118906880.00 MB, VMS=4330364928.00 MB, Percent=2.88%
2024-06-11 12:04:53,082 - PID: 36519 - Total Memory usage: RSS=119013376.00 MB, VMS=4330364928.00 MB, Percent=2.89%
2024-06-11 12:04:53,086 - PID: 36519 - Total Memory usage: RSS=119234560.00 MB, VMS=4330364928.00 MB, Percent=2.89%
2024-06-11 12:04:53,090 - PID: 36519 - Total Memory usage: RSS=119357440.00 MB, VMS=4330364928.00 MB, Percent=2.89%
2024-06-11 12:04:53,095 - PID: 36519 - Total Memory usage: RSS=119681024.00 MB, VMS=4330364928.00 MB, Percent=2.90%
2024-06-11 12:04:53,099 - PID: 36519 - Total Memory usage: RSS=119734272.00 MB, VMS=4330430464.00 MB, Percent=2.90%
2024-06-11 12:04:53,103 - PID: 36519 - Total Memory usage: RSS=120307712.00 MB, VMS=4330430464.00 MB, Percent=2.92%
2024-06-11 12:04:53,108 - PID: 36519 - Total Memory usage: RSS=120762368.00 MB, VMS=4330430464.00 MB, Percent=2.93%
2024-06-11 12:04:53,112 - PID: 36519 - Total Memory usage: RSS=120860672.00 MB, VMS=4330430464.00 MB, Percent=2.93%
2024-06-11 12:04:53,117 - PID: 36519 - Total Memory usage: RSS=121192448.00 MB, VMS=4330430464.00 MB, Percent=2.94%
2024-06-11 12:04:53,121 - PID: 36519 - Total Memory usage: RSS=121192448.00 MB, VMS=4330430464.00 MB, Percent=2.94%
2024-06-11 12:04:53,125 - PID: 36519 - Total Memory usage: RSS=121327616.00 MB, VMS=4330430464.00 MB, Percent=2.94%
2024-06-11 12:04:53,130 - PID: 36519 - Total Memory usage: RSS=121327616.00 MB, VMS=4330430464.00 MB, Percent=2.94%
2024-06-11 12:04:53,139 - PID: 36519 - Total Memory usage: RSS=121552896.00 MB, VMS=4330430464.00 MB, Percent=2.95%
2024-06-11 12:04:53,147 - PID: 36519 - Total Memory usage: RSS=121806848.00 MB, VMS=4330430464.00 MB, Percent=2.95%
2024-06-11 12:04:53,154 - PID: 36519 - Total Memory usage: RSS=122081280.00 MB, VMS=4330430464.00 MB, Percent=2.96%
2024-06-11 12:04:53,160 - PID: 36519 - Total Memory usage: RSS=122159104.00 MB, VMS=4330430464.00 MB, Percent=2.96%
2024-06-11 12:04:53,166 - PID: 36519 - Total Memory usage: RSS=122159104.00 MB, VMS=4330430464.00 MB, Percent=2.96%
2024-06-11 12:04:53,176 - PID: 36519 - Total Memory usage: RSS=122359808.00 MB, VMS=4330430464.00 MB, Percent=2.97%
2024-06-11 12:04:53,183 - PID: 36519 - Total Memory usage: RSS=122359808.00 MB, VMS=4330430464.00 MB, Percent=2.97%
2024-06-11 12:04:53,188 - PID: 36519 - Total Memory usage: RSS=122359808.00 MB, VMS=4330430464.00 MB, Percent=2.97%
2024-06-11 12:04:53,192 - PID: 36519 - Total Memory usage: RSS=122359808.00 MB, VMS=4330430464.00 MB, Percent=2.97%
2024-06-11 12:04:53,204 - PID: 36519 - Total Memory usage: RSS=123707392.00 MB, VMS=4330430464.00 MB, Percent=3.00%
2024-06-11 12:04:53,211 - PID: 36519 - Total Memory usage: RSS=123813888.00 MB, VMS=4330430464.00 MB, Percent=3.00%
2024-06-11 12:04:53,215 - PID: 36519 - Total Memory usage: RSS=123813888.00 MB, VMS=4330430464.00 MB, Percent=3.00%
2024-06-11 12:04:53,227 - PID: 36519 - Total Memory usage: RSS=129490944.00 MB, VMS=4330430464.00 MB, Percent=3.14%
2024-06-11 12:04:53,232 - PID: 36519 - Total Memory usage: RSS=130842624.00 MB, VMS=4330430464.00 MB, Percent=3.17%
