time; pid; rtt; vtt 
2024-06-11 13:11:04,203; 38804; 202117120.00; 4536430592.00
2024-06-11 13:11:04,212; 38804; 202653696.00; 4536430592.00
2024-06-11 13:11:04,219; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,222; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,226; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,229; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,233; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,237; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,240; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,244; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,247; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,251; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,254; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,258; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,262; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,265; 38804; 203190272.00; 4536430592.00
2024-06-11 13:11:04,269; 38804; 203247616.00; 4536430592.00
2024-06-11 13:11:04,273; 38804; 203337728.00; 4536430592.00
2024-06-11 13:11:04,276; 38804; 203440128.00; 4536430592.00
2024-06-11 13:11:04,286; 38804; 203522048.00; 4536430592.00
2024-06-11 13:11:04,300; 38804; 203522048.00; 4536430592.00
2024-06-11 13:11:04,304; 38804; 203522048.00; 4536430592.00
2024-06-11 13:11:04,308; 38804; 203522048.00; 4536430592.00
2024-06-11 13:11:04,316; 38804; 203771904.00; 4536430592.00
2024-06-11 13:11:04,324; 38804; 203771904.00; 4536430592.00
2024-06-11 13:11:04,328; 38804; 203771904.00; 4536430592.00
2024-06-11 13:11:04,334; 38804; 203968512.00; 4536430592.00
2024-06-11 13:11:04,338; 38804; 203968512.00; 4536430592.00
2024-06-11 13:11:04,348; 38804; 204062720.00; 4536430592.00
2024-06-11 13:11:04,354; 38804; 204062720.00; 4536430592.00
2024-06-11 13:11:04,364; 38804; 204062720.00; 4536430592.00
2024-06-11 13:11:04,383; 38804; 204271616.00; 4536430592.00
2024-06-11 13:11:04,389; 38804; 204271616.00; 4536430592.00
2024-06-11 13:11:04,393; 38804; 204349440.00; 4536430592.00
2024-06-11 13:11:04,397; 38804; 204349440.00; 4536430592.00
2024-06-11 13:11:04,402; 38804; 204374016.00; 4536430592.00
2024-06-11 13:11:04,408; 38804; 204374016.00; 4536430592.00
2024-06-11 13:11:04,412; 38804; 204374016.00; 4536430592.00
2024-06-11 13:11:04,422; 38804; 204464128.00; 4536430592.00
2024-06-11 13:11:04,427; 38804; 204464128.00; 4536430592.00
2024-06-11 13:11:04,431; 38804; 204464128.00; 4536430592.00
2024-06-11 13:11:04,435; 38804; 204464128.00; 4536430592.00
2024-06-11 13:11:04,439; 38804; 204464128.00; 4536430592.00
2024-06-11 13:11:04,448; 38804; 204554240.00; 4536430592.00
2024-06-11 13:11:04,456; 38804; 204554240.00; 4536430592.00
2024-06-11 13:11:04,461; 38804; 204820480.00; 4536430592.00
2024-06-11 13:11:04,467; 38804; 204820480.00; 4536430592.00
2024-06-11 13:11:04,475; 38804; 205352960.00; 4536430592.00
2024-06-11 13:11:04,483; 38804; 207798272.00; 4536430592.00
2024-06-11 13:11:04,487; 38804; 208879616.00; 4536430592.00
2024-06-11 13:11:04,490; 38804; 210231296.00; 4536430592.00
2024-06-11 13:11:04,494; 38804; 211582976.00; 4536430592.00
2024-06-11 13:11:04,498; 38804; 212934656.00; 4536430592.00
2024-06-11 13:11:04,502; 38804; 214286336.00; 4536430592.00
2024-06-11 13:11:04,506; 38804; 215367680.00; 4536430592.00
2024-06-11 13:11:04,510; 38804; 216719360.00; 4536430592.00
2024-06-11 13:11:04,513; 38804; 218071040.00; 4536430592.00
2024-06-11 13:11:04,517; 38804; 219963392.00; 4536430592.00
2024-06-11 13:11:04,521; 38804; 221585408.00; 4536430592.00
2024-06-11 13:11:04,525; 38804; 222937088.00; 4536430592.00
2024-06-11 13:11:04,539; 38804; 224911360.00; 4536430592.00
2024-06-11 13:11:04,543; 38804; 225320960.00; 4536430592.00
2024-06-11 13:11:04,548; 38804; 225746944.00; 4536430592.00
2024-06-11 13:11:04,553; 38804; 226590720.00; 4536430592.00
2024-06-11 13:11:04,558; 38804; 228483072.00; 4536430592.00
2024-06-11 13:11:04,563; 38804; 229294080.00; 4536430592.00
2024-06-11 13:11:04,568; 38804; 229294080.00; 4536430592.00
2024-06-11 13:11:04,572; 38804; 230105088.00; 4536430592.00
2024-06-11 13:11:04,577; 38804; 230645760.00; 4536430592.00
2024-06-11 13:11:04,581; 38804; 232267776.00; 4536430592.00
2024-06-11 13:11:04,585; 38804; 233619456.00; 4536430592.00
2024-06-11 13:11:04,591; 38804; 235511808.00; 4536430592.00
2024-06-11 13:11:04,595; 38804; 236863488.00; 4536430592.00
2024-06-11 13:11:04,600; 38804; 238755840.00; 4536430592.00
2024-06-11 13:11:04,608; 38804; 239837184.00; 4536430592.00
2024-06-11 13:11:04,613; 38804; 240644096.00; 4536430592.00
2024-06-11 13:11:04,617; 38804; 241270784.00; 4536430592.00
2024-06-11 13:11:04,629; 38804; 242515968.00; 4536430592.00
2024-06-11 13:11:04,633; 38804; 242995200.00; 4536430592.00
2024-06-11 13:11:04,638; 38804; 243531776.00; 4536430592.00
2024-06-11 13:11:04,641; 38804; 243826688.00; 4536430592.00
2024-06-11 13:11:04,646; 38804; 245174272.00; 4536430592.00
2024-06-11 13:11:04,650; 38804; 246525952.00; 4536430592.00
2024-06-11 13:11:04,654; 38804; 247607296.00; 4536430592.00
2024-06-11 13:11:04,659; 38804; 248688640.00; 4536430592.00
2024-06-11 13:11:04,662; 38804; 249769984.00; 4536430592.00
2024-06-11 13:11:04,668; 38804; 251215872.00; 4536430592.00
2024-06-11 13:11:04,673; 38804; 251564032.00; 4536430592.00
2024-06-11 13:11:04,679; 38804; 252370944.00; 4536430592.00
2024-06-11 13:11:04,682; 38804; 253452288.00; 4536430592.00
2024-06-11 13:11:04,688; 38804; 253992960.00; 4536430592.00
2024-06-11 13:11:04,692; 38804; 254263296.00; 4536430592.00
2024-06-11 13:11:04,696; 38804; 254533632.00; 4536430592.00
2024-06-11 13:11:04,700; 38804; 254574592.00; 4536430592.00
2024-06-11 13:11:04,703; 38804; 255381504.00; 4536430592.00
2024-06-11 13:11:04,707; 38804; 256192512.00; 4536430592.00
2024-06-11 13:11:04,711; 38804; 257003520.00; 4536430592.00
2024-06-11 13:11:04,716; 38804; 257814528.00; 4536430592.00
2024-06-11 13:11:04,720; 38804; 258383872.00; 4536430592.00
2024-06-11 13:11:04,725; 38804; 258805760.00; 4536430592.00
2024-06-11 13:11:04,731; 38804; 259305472.00; 4536430592.00
2024-06-11 13:11:04,735; 38804; 259571712.00; 4536430592.00
2024-06-11 13:11:04,740; 38804; 260493312.00; 4536430592.00
2024-06-11 13:11:04,746; 38804; 261844992.00; 4536430592.00
2024-06-11 13:11:04,750; 38804; 263467008.00; 4536430592.00
2024-06-11 13:11:04,756; 38804; 264278016.00; 4536430592.00
2024-06-11 13:11:04,760; 38804; 266170368.00; 4536430592.00
2024-06-11 13:11:04,764; 38804; 267792384.00; 4536430592.00
2024-06-11 13:11:04,770; 38804; 269185024.00; 4536430592.00
2024-06-11 13:11:04,774; 38804; 270266368.00; 4536430592.00
2024-06-11 13:11:04,778; 38804; 271888384.00; 4536430592.00
2024-06-11 13:11:04,790; 38804; 275402752.00; 4536430592.00
2024-06-11 13:11:04,803; 38804; 278683648.00; 4536430592.00
2024-06-11 13:11:04,809; 38804; 279711744.00; 4536430592.00
2024-06-11 13:11:04,819; 38804; 282144768.00; 4536430592.00
2024-06-11 13:11:04,827; 38804; 283676672.00; 4536430592.00
2024-06-11 13:11:04,835; 38804; 286105600.00; 4536430592.00
2024-06-11 13:11:04,843; 38804; 288808960.00; 4536430592.00
2024-06-11 13:11:04,848; 38804; 290430976.00; 4536430592.00
2024-06-11 13:11:04,852; 38804; 292323328.00; 4536430592.00
2024-06-11 13:11:04,857; 38804; 294486016.00; 4536430592.00
2024-06-11 13:11:04,861; 38804; 295297024.00; 4536430592.00
2024-06-11 13:11:04,876; 38804; 307183616.00; 4536430592.00
2024-06-11 13:11:04,880; 38804; 307183616.00; 4536430592.00
2024-06-11 13:11:04,885; 38804; 307183616.00; 4536430592.00
2024-06-11 13:11:04,891; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,897; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,902; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,906; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,910; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,914; 38804; 307519488.00; 4536430592.00
2024-06-11 13:11:04,918; 38804; 307650560.00; 4536430592.00
2024-06-11 13:11:04,924; 38804; 307724288.00; 4536430592.00
2024-06-11 13:11:04,928; 38804; 307744768.00; 4536430592.00
2024-06-11 13:11:04,932; 38804; 307744768.00; 4536430592.00
2024-06-11 13:11:04,936; 38804; 308109312.00; 4536430592.00
2024-06-11 13:11:04,941; 38804; 308109312.00; 4536430592.00
2024-06-11 13:11:04,944; 38804; 308109312.00; 4536430592.00
2024-06-11 13:11:04,961; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,967; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,973; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,978; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,982; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,987; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,991; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,995; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:04,998; 38804; 308158464.00; 4536430592.00
2024-06-11 13:11:05,002; 38804; 309510144.00; 4536430592.00
2024-06-11 13:11:05,006; 38804; 310591488.00; 4536430592.00
2024-06-11 13:11:05,010; 38804; 310591488.00; 4536430592.00
2024-06-11 13:11:05,014; 38804; 310591488.00; 4536430592.00
2024-06-11 13:11:05,018; 38804; 310591488.00; 4536430592.00
2024-06-11 13:11:05,022; 38804; 310857728.00; 4536430592.00
2024-06-11 13:11:05,025; 38804; 312479744.00; 4536430592.00
2024-06-11 13:11:05,029; 38804; 314101760.00; 4536430592.00
2024-06-11 13:11:05,033; 38804; 315723776.00; 4536430592.00
2024-06-11 13:11:05,037; 38804; 317345792.00; 4536430592.00
2024-06-11 13:11:05,056; 38804; 328429568.00; 4536430592.00
2024-06-11 13:11:05,060; 38804; 328699904.00; 4536430592.00
2024-06-11 13:11:05,063; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,067; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,071; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,074; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,078; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,082; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,085; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,089; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,093; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,098; 38804; 330862592.00; 4538462208.00
2024-06-11 13:11:05,102; 38804; 331001856.00; 4538462208.00
2024-06-11 13:11:05,107; 38804; 331112448.00; 4538462208.00
2024-06-11 13:11:05,112; 38804; 331182080.00; 4538462208.00
2024-06-11 13:11:05,116; 38804; 331182080.00; 4538462208.00
2024-06-11 13:11:05,120; 38804; 331182080.00; 4538462208.00
2024-06-11 13:11:05,124; 38804; 331251712.00; 4538462208.00
2024-06-11 13:11:05,128; 38804; 331653120.00; 4538462208.00
2024-06-11 13:11:05,132; 38804; 333111296.00; 4541292544.00
2024-06-11 13:11:05,136; 38804; 334594048.00; 4541292544.00
2024-06-11 13:11:05,140; 38804; 334864384.00; 4541292544.00
2024-06-11 13:11:05,144; 38804; 335675392.00; 4541292544.00
2024-06-11 13:11:05,148; 38804; 336756736.00; 4541292544.00
2024-06-11 13:11:05,152; 38804; 336756736.00; 4541292544.00
2024-06-11 13:11:05,155; 38804; 336756736.00; 4541292544.00
2024-06-11 13:11:05,159; 38804; 336756736.00; 4541292544.00
2024-06-11 13:11:05,163; 38804; 337567744.00; 4541292544.00
2024-06-11 13:11:05,167; 38804; 337567744.00; 4541292544.00
2024-06-11 13:11:05,171; 38804; 337567744.00; 4541292544.00
2024-06-11 13:11:05,174; 38804; 337592320.00; 4541292544.00
2024-06-11 13:11:05,179; 38804; 337858560.00; 4541292544.00
2024-06-11 13:11:05,183; 38804; 336289792.00; 4536430592.00
2024-06-11 13:11:05,187; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,191; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,196; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,199; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,203; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,207; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,211; 38804; 338182144.00; 4536430592.00
2024-06-11 13:11:05,215; 38804; 338309120.00; 4536430592.00
2024-06-11 13:11:05,219; 38804; 338309120.00; 4536430592.00
2024-06-11 13:11:05,223; 38804; 338309120.00; 4536430592.00
2024-06-11 13:11:05,229; 38804; 338309120.00; 4536430592.00
2024-06-11 13:11:05,234; 38804; 338579456.00; 4536430592.00
2024-06-11 13:11:05,250; 38804; 339746816.00; 4536430592.00
2024-06-11 13:11:05,254; 38804; 339746816.00; 4536430592.00
2024-06-11 13:11:05,258; 38804; 339746816.00; 4536430592.00
2024-06-11 13:11:05,262; 38804; 339771392.00; 4536430592.00
2024-06-11 13:11:05,266; 38804; 339771392.00; 4536430592.00
2024-06-11 13:11:05,270; 38804; 334925824.00; 4536430592.00
2024-06-11 13:11:05,273; 38804; 334925824.00; 4536430592.00
2024-06-11 13:11:05,277; 38804; 335003648.00; 4536430592.00
2024-06-11 13:11:05,282; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,286; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,290; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,295; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,299; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,303; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,307; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,311; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,316; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,320; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,324; 38804; 335114240.00; 4536430592.00
2024-06-11 13:11:05,328; 38804; 335196160.00; 4536430592.00
2024-06-11 13:11:05,333; 38804; 335282176.00; 4536430592.00
2024-06-11 13:11:05,337; 38804; 335384576.00; 4536430592.00
2024-06-11 13:11:05,345; 38804; 335474688.00; 4536430592.00
2024-06-11 13:11:05,349; 38804; 335597568.00; 4536430592.00
2024-06-11 13:11:05,354; 38804; 335638528.00; 4536430592.00
2024-06-11 13:11:05,371; 38804; 337240064.00; 4536430592.00
2024-06-11 13:11:05,385; 38804; 337317888.00; 4536430592.00
2024-06-11 13:11:05,390; 38804; 337432576.00; 4536430592.00
2024-06-11 13:11:05,394; 38804; 337432576.00; 4536430592.00
2024-06-11 13:11:05,401; 38804; 337432576.00; 4536430592.00
2024-06-11 13:11:05,408; 38804; 337432576.00; 4536430592.00
2024-06-11 13:11:05,416; 38804; 337506304.00; 4536430592.00
2024-06-11 13:11:05,421; 38804; 337506304.00; 4536430592.00
2024-06-11 13:11:05,428; 38804; 337506304.00; 4536430592.00
2024-06-11 13:11:05,432; 38804; 337506304.00; 4536430592.00
2024-06-11 13:11:05,441; 38804; 337592320.00; 4536430592.00
2024-06-11 13:11:05,446; 38804; 337592320.00; 4536430592.00
2024-06-11 13:11:05,452; 38804; 337592320.00; 4536430592.00
2024-06-11 13:11:05,461; 38804; 337666048.00; 4536430592.00
2024-06-11 13:11:05,469; 38804; 337666048.00; 4536430592.00
2024-06-11 13:11:05,474; 38804; 337666048.00; 4536430592.00
2024-06-11 13:11:05,478; 38804; 337666048.00; 4536430592.00
2024-06-11 13:11:05,482; 38804; 337747968.00; 4536430592.00
2024-06-11 13:11:05,487; 38804; 337747968.00; 4536430592.00
2024-06-11 13:11:05,496; 38804; 337747968.00; 4536430592.00
2024-06-11 13:11:05,510; 38804; 337821696.00; 4536430592.00
2024-06-11 13:11:05,514; 38804; 337821696.00; 4536430592.00
2024-06-11 13:11:05,520; 38804; 337821696.00; 4536430592.00
2024-06-11 13:11:05,524; 38804; 337920000.00; 4536430592.00
2024-06-11 13:11:05,531; 38804; 338014208.00; 4536430592.00
2024-06-11 13:11:05,536; 38804; 338014208.00; 4536430592.00
2024-06-11 13:11:05,540; 38804; 338014208.00; 4536430592.00
2024-06-11 13:11:05,544; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,548; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,552; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,556; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,560; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,568; 38804; 339365888.00; 4536430592.00
2024-06-11 13:11:05,576; 38804; 339460096.00; 4536430592.00
2024-06-11 13:11:05,582; 38804; 339460096.00; 4536430592.00
2024-06-11 13:11:05,592; 38804; 339460096.00; 4536430592.00
2024-06-11 13:11:05,597; 38804; 339460096.00; 4536430592.00
2024-06-11 13:11:05,602; 38804; 339460096.00; 4536430592.00
2024-06-11 13:11:05,609; 38804; 339574784.00; 4536430592.00
2024-06-11 13:11:05,615; 38804; 339574784.00; 4536430592.00
2024-06-11 13:11:05,620; 38804; 339574784.00; 4536430592.00
2024-06-11 13:11:05,624; 38804; 339574784.00; 4536430592.00
2024-06-11 13:11:05,629; 38804; 339574784.00; 4536430592.00
2024-06-11 13:11:05,647; 38804; 339623936.00; 4536430592.00
2024-06-11 13:11:05,658; 38804; 340783104.00; 4536430592.00
2024-06-11 13:11:05,662; 38804; 340996096.00; 4536430592.00
2024-06-11 13:11:05,667; 38804; 341262336.00; 4536430592.00
2024-06-11 13:11:05,671; 38804; 341262336.00; 4536430592.00
2024-06-11 13:11:05,675; 38804; 341803008.00; 4536430592.00
2024-06-11 13:11:05,679; 38804; 342884352.00; 4536430592.00
2024-06-11 13:11:05,683; 38804; 343695360.00; 4536430592.00
2024-06-11 13:11:05,687; 38804; 343957504.00; 4536430592.00
2024-06-11 13:11:05,691; 38804; 344289280.00; 4536430592.00
2024-06-11 13:11:05,695; 38804; 344289280.00; 4536430592.00
2024-06-11 13:11:05,699; 38804; 344289280.00; 4536430592.00
2024-06-11 13:11:05,703; 38804; 344825856.00; 4536430592.00
2024-06-11 13:11:05,707; 38804; 345006080.00; 4536430592.00
2024-06-11 13:11:05,713; 38804; 345067520.00; 4536430592.00
2024-06-11 13:11:05,719; 38804; 345210880.00; 4536430592.00
2024-06-11 13:11:05,736; 38804; 345640960.00; 4536430592.00
2024-06-11 13:11:05,752; 38804; 345714688.00; 4536430592.00
2024-06-11 13:11:05,760; 38804; 345714688.00; 4536430592.00
2024-06-11 13:11:05,775; 38804; 345714688.00; 4536430592.00
2024-06-11 13:11:05,779; 38804; 347414528.00; 4536430592.00
2024-06-11 13:11:05,783; 38804; 348762112.00; 4536430592.00
2024-06-11 13:11:05,789; 38804; 350384128.00; 4536430592.00
2024-06-11 13:11:05,793; 38804; 351735808.00; 4536430592.00
2024-06-11 13:11:05,797; 38804; 352546816.00; 4536430592.00
2024-06-11 13:11:05,807; 38804; 353443840.00; 4536430592.00
2024-06-11 13:11:05,814; 38804; 354254848.00; 4536430592.00
2024-06-11 13:11:05,819; 38804; 354795520.00; 4536430592.00
2024-06-11 13:11:05,823; 38804; 355336192.00; 4536430592.00
2024-06-11 13:11:05,827; 38804; 355876864.00; 4536430592.00
2024-06-11 13:11:05,835; 38804; 356782080.00; 4536430592.00
2024-06-11 13:11:05,839; 38804; 357322752.00; 4536430592.00
2024-06-11 13:11:05,843; 38804; 357863424.00; 4536430592.00
2024-06-11 13:11:05,847; 38804; 358404096.00; 4536430592.00
2024-06-11 13:11:05,852; 38804; 358674432.00; 4536430592.00
2024-06-11 13:11:05,856; 38804; 359485440.00; 4536430592.00
2024-06-11 13:11:05,860; 38804; 360026112.00; 4536430592.00
2024-06-11 13:11:05,864; 38804; 360837120.00; 4536430592.00
2024-06-11 13:11:05,868; 38804; 361648128.00; 4536430592.00
2024-06-11 13:11:05,874; 38804; 362729472.00; 4536430592.00
2024-06-11 13:11:05,889; 38804; 366092288.00; 4536430592.00
2024-06-11 13:11:05,896; 38804; 367443968.00; 4536430592.00
2024-06-11 13:11:05,900; 38804; 368525312.00; 4536430592.00
2024-06-11 13:11:05,908; 38804; 370163712.00; 4536430592.00
2024-06-11 13:11:05,917; 38804; 372097024.00; 4536430592.00
2024-06-11 13:11:05,922; 38804; 373178368.00; 4536430592.00
2024-06-11 13:11:05,927; 38804; 373989376.00; 4536430592.00
2024-06-11 13:11:05,931; 38804; 374800384.00; 4536430592.00
2024-06-11 13:11:05,935; 38804; 375341056.00; 4536430592.00
2024-06-11 13:11:05,939; 38804; 376152064.00; 4536430592.00
2024-06-11 13:11:05,949; 38804; 378044416.00; 4536430592.00
2024-06-11 13:11:05,957; 38804; 380473344.00; 4536430592.00
2024-06-11 13:11:05,964; 38804; 382095360.00; 4536430592.00
2024-06-11 13:11:05,973; 38804; 383049728.00; 4536430592.00
2024-06-11 13:11:05,982; 38804; 383709184.00; 4536430592.00
2024-06-11 13:11:05,989; 38804; 384335872.00; 4536430592.00
2024-06-11 13:11:05,995; 38804; 384659456.00; 4536430592.00
2024-06-11 13:11:06,005; 38804; 385769472.00; 4536430592.00
2024-06-11 13:11:06,010; 38804; 386310144.00; 4536430592.00
2024-06-11 13:11:06,014; 38804; 386686976.00; 4536430592.00
2024-06-11 13:11:06,018; 38804; 386977792.00; 4536430592.00
2024-06-11 13:11:06,023; 38804; 387219456.00; 4536430592.00
2024-06-11 13:11:06,027; 38804; 387485696.00; 4536430592.00
2024-06-11 13:11:06,031; 38804; 387805184.00; 4536430592.00
2024-06-11 13:11:06,035; 38804; 388231168.00; 4536430592.00
2024-06-11 13:11:06,040; 38804; 388501504.00; 4536430592.00
2024-06-11 13:11:06,044; 38804; 389087232.00; 4536430592.00
2024-06-11 13:11:06,048; 38804; 389464064.00; 4536430592.00
2024-06-11 13:11:06,052; 38804; 389881856.00; 4536430592.00
2024-06-11 13:11:06,055; 38804; 390045696.00; 4536430592.00
2024-06-11 13:11:06,060; 38804; 390635520.00; 4536430592.00
2024-06-11 13:11:06,064; 38804; 390897664.00; 4536430592.00
2024-06-11 13:11:06,068; 38804; 391294976.00; 4536430592.00
